file,group_name,group_id,score,matched_exact,matched_root_only
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,Moafee,G0002,2,T1027.001 (defense-evasion),
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,BackdoorDiplomacy,G0135,2,,"T1027 (defense-evasion); T1574.001 (defense-evasion, persistence, privilege-escalation)"
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,LAPSUS$,G1004,2,,T1003.003 (credential-access); T1003.006 (credential-access)
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,Mofang,G0103,2,,T1027.013 (); T1027.015 ()
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,Naikon,G0019,2,,"T1547.001 (persistence, privilege-escalation); T1574.001 (defense-evasion, persistence, privilege-escalation)"
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,Putter Panda,G0024,2,,"T1027.013 (); T1547.001 (persistence, privilege-escalation)"
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,FIN10,G0051,1,,"T1547.001 (persistence, privilege-escalation)"
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,INC Ransom,G1032,1,,T1071 (command-and-control)
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,Suckfly,G0039,1,,T1003 (credential-access)
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,Evilnum,G0120,1,,"T1574.001 (defense-evasion, persistence, privilege-escalation)"
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,APT-C-36,G0099,1,,T1027 (defense-evasion)
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,Gallmaker,G0084,1,,T1027 (defense-evasion)
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,BlackOasis,G0063,1,,T1027 (defense-evasion)
Kaspersky-cascade-of-compromise-unveiling-Lazarus-new-campaign-1-d88076ab,TA577,G1037,1,,T1027.009 ()
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,APT41,G0096,100,"T1003.001 (credential-access); T1003.002 (credential-access); T1003.003 (credential-access); T1005 (collection); T1012 (discovery); T1016 (discovery); T1018 (discovery); T1021.002 (lateral-movement); T1027 (defense-evasion); T1033 (discovery); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1069 (discovery); T1070.001 (defense-evasion); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1083 (discovery); T1087.001 (discovery); T1087.002 (discovery); T1105 (command-and-control); T1112 (defense-evasion); T1135 (discovery); T1190 (initial-access); T1197 (defense-evasion, persistence); T1486 (impact); T1543.003 (persistence, privilege-escalation); T1546.008 (persistence, privilege-escalation); T1550.002 (defense-evasion, lateral-movement); T1555 (credential-access); T1555.003 (credential-access); T1560.001 (collection); T1566.001 (initial-access); T1569.002 (execution); T1570 (lateral-movement); T1574.001 (defense-evasion, persistence, privilege-escalation)","T1021.001 (lateral-movement); T1027.002 (defense-evasion); T1059.004 (execution); T1070.003 (defense-evasion); T1071.002 (command-and-control); T1071.004 (command-and-control); T1098.007 (); T1102.001 (command-and-control); T1136.001 (persistence); T1496.001 (); T1562.006 (defense-evasion); T1574.006 (defense-evasion, persistence, privilege-escalation)"
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,APT32,G0050,96,"T1003 (credential-access); T1003.001 (credential-access); T1012 (discovery); T1016 (discovery); T1018 (discovery); T1021.002 (lateral-movement); T1033 (discovery); T1036 (defense-evasion); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1059 (execution); T1059.001 (execution); T1059.003 (execution); T1070.001 (defense-evasion); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1082 (discovery); T1083 (discovery); T1087.001 (discovery); T1102 (command-and-control); T1105 (command-and-control); T1112 (defense-evasion); T1135 (discovery); T1204.002 (execution); T1505.003 (persistence); T1543.003 (persistence, privilege-escalation); T1550.002 (defense-evasion, lateral-movement); T1560 (collection); T1564.003 (defense-evasion); T1566.001 (initial-access); T1569.002 (execution); T1570 (lateral-movement); T1571 (command-and-control); T1574.001 (defense-evasion, persistence, privilege-escalation)","T1027.010 (); T1027.011 (); T1027.013 (); T1027.016 (); T1036.003 (defense-evasion); T1059.005 (execution); T1059.007 (execution); T1070.006 (defense-evasion); T1071.003 (command-and-control); T1078.003 (defense-evasion, initial-access, persistence, privilege-escalation); T1204.001 (execution); T1550.003 (defense-evasion, lateral-movement); T1552.002 (credential-access); T1564.001 (defense-evasion); T1564.004 (defense-evasion); T1566.002 (initial-access)"
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,Magic Hound,G0059,92,"T1003.001 (credential-access); T1005 (collection); T1016 (discovery); T1016.001 (discovery); T1018 (discovery); T1033 (discovery); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1071 (command-and-control); T1071.001 (command-and-control); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1083 (discovery); T1087.003 (discovery); T1102.002 (command-and-control); T1105 (command-and-control); T1112 (defense-evasion); T1190 (initial-access); T1204.002 (execution); T1482 (discovery); T1486 (impact); T1505.003 (persistence); T1560.001 (collection); T1562 (defense-evasion); T1562.001 (defense-evasion); T1564.003 (defense-evasion); T1567 (exfiltration); T1570 (lateral-movement); T1571 (command-and-control); T1572 (command-and-control)","T1016.002 (); T1021.001 (lateral-movement); T1027.010 (); T1027.013 (); T1036.010 (); T1059.005 (execution); T1070.003 (defense-evasion); T1078.001 (defense-evasion, initial-access, persistence, privilege-escalation); T1098.002 (persistence); T1098.007 (); T1136.001 (persistence); T1204.001 (execution); T1562.002 (defense-evasion); T1562.004 (defense-evasion); T1566.002 (initial-access); T1566.003 (initial-access)"
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,Kimsuky,G0094,90,"T1003.001 (credential-access); T1005 (collection); T1007 (discovery); T1012 (discovery); T1016 (discovery); T1027 (defense-evasion); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1041 (exfiltration); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1055.012 (defense-evasion, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1082 (discovery); T1083 (discovery); T1102.002 (command-and-control); T1105 (command-and-control); T1112 (defense-evasion); T1190 (initial-access); T1204.002 (execution); T1505.003 (persistence); T1518.001 (discovery); T1543.003 (persistence, privilege-escalation); T1550.002 (defense-evasion, lateral-movement); T1552.001 (credential-access); T1555.003 (credential-access); T1560.001 (collection); T1562.001 (defense-evasion); T1564.003 (defense-evasion); T1566 (initial-access); T1566.001 (initial-access); T1567.002 (exfiltration)","T1021.001 (lateral-movement); T1027.002 (defense-evasion); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1070.006 (defense-evasion); T1071.002 (command-and-control); T1071.003 (command-and-control); T1078.003 (defense-evasion, initial-access, persistence, privilege-escalation); T1098.007 (); T1102.001 (command-and-control); T1136.001 (persistence); T1204.001 (execution); T1546.001 (persistence, privilege-escalation); T1560.003 (collection); T1562.004 (defense-evasion); T1564.002 (defense-evasion); T1566.002 (initial-access)"
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,Wizard Spider,G0102,89,"T1003.001 (credential-access); T1003.002 (credential-access); T1003.003 (credential-access); T1005 (collection); T1016 (discovery); T1018 (discovery); T1021 (lateral-movement); T1021.002 (lateral-movement); T1033 (discovery); T1036.004 (defense-evasion); T1041 (exfiltration); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1055.001 (defense-evasion, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1087.002 (discovery); T1105 (command-and-control); T1112 (defense-evasion); T1135 (discovery); T1136.002 (persistence); T1197 (defense-evasion, persistence); T1204.002 (execution); T1489 (impact); T1518 (discovery); T1518.001 (discovery); T1543.003 (persistence, privilege-escalation); T1550.002 (defense-evasion, lateral-movement); T1552.006 (credential-access); T1560.001 (collection); T1562.001 (defense-evasion); T1566.001 (initial-access); T1567.002 (exfiltration); T1569.002 (execution); T1570 (lateral-movement)",T1021.001 (lateral-movement); T1021.006 (lateral-movement); T1027.010 (); T1136.001 (persistence); T1204.001 (execution); T1555.004 (credential-access); T1566.002 (initial-access)
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,OilRig,G0049,86,"T1003.001 (credential-access); T1003.004 (credential-access); T1003.005 (credential-access); T1005 (collection); T1007 (discovery); T1012 (discovery); T1016 (discovery); T1033 (discovery); T1036 (defense-evasion); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059 (execution); T1059.001 (execution); T1059.003 (execution); T1069.002 (discovery); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1087.001 (discovery); T1087.002 (discovery); T1105 (command-and-control); T1112 (defense-evasion); T1119 (collection); T1204.002 (execution); T1505.003 (persistence); T1543.003 (persistence, privilege-escalation); T1552.001 (credential-access); T1555 (credential-access); T1555.003 (credential-access); T1566.001 (initial-access); T1572 (command-and-control)",T1021.001 (lateral-movement); T1021.004 (lateral-movement); T1027.005 (defense-evasion); T1027.013 (); T1059.005 (execution); T1069.001 (discovery); T1071.004 (command-and-control); T1204.001 (execution); T1555.004 (credential-access); T1562.004 (defense-evasion); T1566.002 (initial-access); T1566.003 (initial-access)
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,Lazarus Group,G0032,86,"T1005 (collection); T1012 (discovery); T1016 (discovery); T1021.002 (lateral-movement); T1033 (discovery); T1036.004 (defense-evasion); T1036.005 (defense-evasion); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1055.001 (defense-evasion, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1070 (defense-evasion); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1083 (discovery); T1098 (persistence); T1102.002 (command-and-control); T1105 (command-and-control); T1106 (execution); T1124 (discovery); T1204.002 (execution); T1489 (impact); T1543.003 (persistence, privilege-escalation); T1560 (collection); T1562.001 (defense-evasion); T1566.001 (initial-access); T1571 (command-and-control); T1574.001 (defense-evasion, persistence, privilege-escalation)",T1021.001 (lateral-movement); T1021.004 (lateral-movement); T1027.007 (); T1027.009 (); T1027.013 (); T1036.003 (defense-evasion); T1059.005 (execution); T1070.003 (defense-evasion); T1070.006 (defense-evasion); T1560.002 (collection); T1560.003 (collection); T1562.004 (defense-evasion); T1564.001 (defense-evasion); T1566.002 (initial-access); T1566.003 (initial-access); T1574.013 ()
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,Chimera,G0114,82,"T1003.003 (credential-access); T1007 (discovery); T1012 (discovery); T1016 (discovery); T1018 (discovery); T1021.002 (lateral-movement); T1033 (discovery); T1036.005 (defense-evasion); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1049 (discovery); T1053.005 (execution, persistence, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1070.001 (defense-evasion); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1083 (discovery); T1087.001 (discovery); T1087.002 (discovery); T1105 (command-and-control); T1106 (execution); T1119 (collection); T1124 (discovery); T1135 (discovery); T1482 (discovery); T1550.002 (defense-evasion, lateral-movement); T1560.001 (collection); T1567.002 (exfiltration); T1569.002 (execution); T1570 (lateral-movement); T1572 (command-and-control); T1574.001 (defense-evasion, persistence, privilege-escalation)",T1021.001 (lateral-movement); T1021.006 (lateral-movement); T1027.010 (); T1069.001 (discovery); T1070.006 (defense-evasion); T1071.004 (command-and-control)
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,Volt Typhoon,G1017,81,"T1003.001 (credential-access); T1003.003 (credential-access); T1005 (collection); T1007 (discovery); T1012 (discovery); T1016 (discovery); T1016.001 (discovery); T1018 (discovery); T1033 (discovery); T1036.005 (defense-evasion); T1046 (discovery); T1047 (execution); T1049 (discovery); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1069 (discovery); T1069.002 (discovery); T1070.001 (defense-evasion); T1070.004 (defense-evasion); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1083 (discovery); T1087.001 (discovery); T1087.002 (discovery); T1105 (command-and-control); T1112 (defense-evasion); T1124 (discovery); T1190 (initial-access); T1505.003 (persistence); T1518 (discovery); T1552 (credential-access); T1555 (credential-access); T1555.003 (credential-access); T1560.001 (collection); T1570 (lateral-movement)",T1021.001 (lateral-movement); T1027.002 (defense-evasion); T1036.008 (); T1059.004 (execution); T1069.001 (discovery); T1070.007 (); T1552.004 (credential-access)
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,Turla,G0010,80,"T1005 (collection); T1007 (discovery); T1012 (discovery); T1016 (discovery); T1016.001 (discovery); T1018 (discovery); T1021.002 (lateral-movement); T1036.005 (defense-evasion); T1049 (discovery); T1055 (defense-evasion, privilege-escalation); T1055.001 (defense-evasion, privilege-escalation); T1057 (discovery); T1059.001 (execution); T1059.003 (execution); T1069.002 (discovery); T1071.001 (command-and-control); T1082 (discovery); T1083 (discovery); T1087.001 (discovery); T1087.002 (discovery); T1102 (command-and-control); T1102.002 (command-and-control); T1105 (command-and-control); T1106 (execution); T1112 (defense-evasion); T1124 (discovery); T1518.001 (discovery); T1546.003 (persistence, privilege-escalation); T1560.001 (collection); T1562.001 (defense-evasion); T1567.002 (exfiltration); T1570 (lateral-movement); T1615 ()","T1027.005 (defense-evasion); T1027.010 (); T1027.011 (); T1059.005 (execution); T1059.006 (execution); T1059.007 (execution); T1069.001 (discovery); T1071.003 (command-and-control); T1078.003 (defense-evasion, initial-access, persistence, privilege-escalation); T1204.001 (execution); T1546.013 (persistence, privilege-escalation); T1555.004 (credential-access); T1564.012 (); T1566.002 (initial-access)"
Kaspersky-Modern-Asian-APT-groups-TTPs-report-eng-11-09-2023-ab3211cc,BlackByte,G1043,73,"T1003 (credential-access); T1012 (discovery); T1016 (discovery); T1018 (discovery); T1021.002 (lateral-movement); T1041 (exfiltration); T1046 (discovery); T1047 (execution); T1053.005 (execution, persistence, privilege-escalation); T1055 (defense-evasion, privilege-escalation); T1055.012 (defense-evasion, privilege-escalation); T1059.001 (execution); T1059.003 (execution); T1070.004 (defense-evasion); T1071.001 (command-and-control); T1078 (defense-evasion, initial-access, persistence, privilege-escalation); T1078.002 (defense-evasion, initial-access, persistence, privilege-escalation); T1082 (discovery); T1087.002 (discovery); T1105 (command-and-control); T1112 (defense-evasion); T1135 (discovery); T1136.002 (persistence); T1190 (initial-access); T1482 (discovery); T1486 (impact); T1505.003 (persistence); T1518.001 (discovery); T1543.003 (persistence, privilege-escalation); T1560 (collection); T1562 (defense-evasion); T1562.001 (defense-evasion); T1567 (exfiltration); T1569.002 (execution); T1570 (lateral-movement)",T1021.001 (lateral-movement); T1036.008 (); T1562.004 (defense-evasion)
